Wing_CL_Distribution,,,,,,,,,,,,,,,,,,,,,
1.23931,1.44889,1.73237,10.94031,14.98776,12.85321,6.37112,6.40629,3.86709,0.77191,0.89731,0.86055,0.83066,0.81329,0.79022,0.77006,0.75305,0.72817,0.69086,0.64082,0.56599,0.42138
1.63376,1.66086,1.71445,1.88029,1.93314,1.92166,1.84827,1.78809,1.71357,1.62153,1.59492,1.56563,1.56449,1.56491,1.55587,1.54585,1.52969,1.49408,1.43644,1.34073,1.1887,0.88707
0.4329,0.47069,0.54177,0.82701,0.85294,0.68309,0.41016,0.29037,0.24845,0.2807,0.30824,0.29864,0.29977,0.30232,0.29811,0.29724,0.29805,0.29296,0.28371,0.26769,0.24143,0.18771
1.79925,2.19911,2.63101,3.52936,3.41946,1.53202,-0.54505,0.49524,0.4756,1.12515,1.31812,1.38464,1.45797,1.51019,1.51065,1.52084,1.52738,1.5097,1.46352,1.37428,1.22658,0.91713
1.82491,1.94605,2.15342,2.9937,3.23071,3.03775,2.36557,2.1839,1.93539,1.72948,1.72514,1.62834,1.59625,1.58247,1.55715,1.53865,1.5195,1.47992,1.4162,1.31724,1.16284,0.86456
0.9199,1.25941,1.63321,10.4308,12.61462,7.26625,-1.33094,0.13163,-0.13053,-0.11009,0.28364,0.46113,0.55014,0.61167,0.63218,0.65174,0.67551,0.67884,0.6655,0.63126,0.57105,0.43118
1.33413,1.3755,1.53283,1.58792,1.60737,1.611,1.59906,1.57985,1.54952,1.50156,1.42413,1.26354,1.1968,1.16164,1.13282,1.10911,1.08835,1.05337,1.00278,0.92973,0.81821,0.61187
1.54321,1.60008,1.76841,1.86897,1.89718,1.87139,1.79149,1.74476,1.70256,1.66481,1.59799,1.449,1.38934,1.35868,1.33035,1.30736,1.28609,1.24799,1.19103,1.10615,0.97526,0.72831
1.70335,1.86054,2.1199,4.24091,4.83904,4.44818,2.97983,2.85351,2.29422,1.5349,1.55136,1.44559,1.40427,1.38517,1.3558,1.33468,1.31573,1.27947,1.22215,1.13639,1.00335,0.74709
0.65728,0.73169,0.92727,1.55721,1.72011,1.54513,1.13122,0.96716,0.80056,0.62332,0.60484,0.47996,0.42824,0.4022,0.37953,0.36431,0.35553,0.34099,0.32102,0.29693,0.26223,0.20063
1.59387,1.70479,1.93475,2.9369,3.23128,3.10041,2.48498,2.31301,2.00471,1.58411,1.54985,1.40347,1.34355,1.31343,1.2812,1.25702,1.23619,1.19892,1.14261,1.06039,0.93413,0.69646
0.40891,2.03164,4.02861,9.32501,7.34306,-8.07801,-14.84939,-2.99666,-1.52176,-1.73117,-0.8579,-0.47785,-0.25483,-0.0957,-0.0449,0.02038,0.10668,0.15704,0.19222,0.20847,0.21305,0.17637
1.03959,1.75171,2.74167,9.44265,10.12977,3.01517,-3.09584,0.77436,0.24323,-0.103,0.23257,0.31832,0.38185,0.43136,0.42974,0.44097,0.46817,0.47624,0.47054,0.44931,0.40881,0.31262
1.90605,2.07194,2.36422,3.921,4.35763,4.0895,3.01972,2.79963,2.33944,1.80809,1.80009,1.65735,1.59858,1.57037,1.53379,1.50761,1.48377,1.44142,1.37511,1.2774,1.12669,0.83733
